,apiName,associatedTraits,composition,desc,effects,from,icon,id,incompatibleTraits,name,unique,icon_Lower
935,TFT_Assist_Gold_44,[],[],44 gold,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Pairs/AssistGiveGold.png,,[],44 gold,FALSE,assets/maps/particles/tft/item_icons/pairs/assistgivegold.png
936,TFT_Item_GrantCompletedItem3,[],[],,{'{e30a7a33}': 3.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Pairs/AssistRandomComponent.png,,[],@ItemsToGive@ completed items,FALSE,assets/maps/particles/tft/item_icons/pairs/assistrandomcomponent.png
937,TFT_Item_GrantCompletedItem2,[],[],,{'{e30a7a33}': 2.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Pairs/AssistRandomComponent.png,,[],@ItemsToGive@ completed items,FALSE,assets/maps/particles/tft/item_icons/pairs/assistrandomcomponent.png
938,TFT_Item_GrantCompletedItem1,[],[],,{'{e30a7a33}': 1.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Pairs/AssistRandomComponent.png,,[],1 completed item,FALSE,assets/maps/particles/tft/item_icons/pairs/assistrandomcomponent.png
939,TFT_Assist_Gold_40,[],[],40 gold,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Pairs/AssistGiveGold.png,,[],40 gold,FALSE,assets/maps/particles/tft/item_icons/pairs/assistgivegold.png
940,TFT7_Item_CavalierEmblemItem,[],"['TFT_Item_Spatula', 'TFT_Item_ChainVest']",The holder gains the Cavalier trait.<br><br><tftitemrules>[Unique - only 1 per champion</tftitemrules>,{'Armor': 20.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set7/Cavalier.TFT_Set7.png,,['Set7_Cavalier'],Cavalier Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set7/cavalier.tft_set7.png
941,TFT_Item_FrozenHeart,[],"['TFT_Item_TearOfTheGoddess', 'TFT_Item_ChainVest']","Once per combat: At @HealthThreshold@% Health, gain a @ShieldHealthPercent@% maximum Health shield that lasts up to @ShieldDuration@ seconds and %i:scaleArmor% @Stats@ Armor and %i:scaleMR% @Stats@ Magic Resist for the rest of combat.","{'Armor': 20.0, 'HealthThreshold': 40.0, 'Mana': 45.0, 'ShieldDuration': 5.0, '{0034a6ef}': 25.0, '{6a311cec}': 35.0}",,ASSETS/Maps/Particles/TFT/Item_Icons/Standard/Winters_Approach.png,,[],Protector's Vow,FALSE,assets/maps/particles/tft/item_icons/standard/winters_approach.png
942,TFT8_Item_CivilianEmblemItem,[],[],The holder gains the Civilian Trait.<br><br><tftitemrules>[Unique - only 1 per champion<br>Elusive - cannot be crafted.]</tftitemrules>,{'Health': 150.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set8/Civilian.TFT_Set8.png,,['Set8_Civilian'],Civilian Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set8/civilian.tft_set8.png
943,TFT8_Item_OxForceEmblemItem,[],"['TFT_Item_Spatula', 'TFT_Item_ChainVest']",The holder gains the Ox Force Trait.<br><br><tftitemrules>[Unique - only 1 per champion]</tftitemrules>,{'Armor': 20.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set8/OxForce.TFT_Set8.png,,['Set8_OxForce'],Ox Force Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set8/oxforce.tft_set8.png
944,TFT8_Item_RiftwalkerEmblemItem,[],[],The holder gains the Riftwalker Trait.<br><br><tftitemrules>[Unique - only 1 per champion]</tftitemrules>,{'Health': 150.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set8/Riftwalker.TFT_Set8_Stage2.png,,['Set8_Riftwalker'],Riftwalker Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set8/riftwalker.tft_set8_stage2.png
945,TFT8_Item_UndergroundTheEmblemItem,[],[],The holder gains the Underground Trait.<br><br><tftitemrules>[Unique - only 1 per champion<br>Elusive - cannot be crafted.]</tftitemrules>,{'Health': 150.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set8/TheUnderground.TFT_Set8.png,,['Set8_UndergroundThe'],The Underground Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set8/theunderground.tft_set8.png
946,TFT8_Item_BrawlerEmblemItem,[],[],The holder gains the Brawler Trait.<br><br><tftitemrules>[Unique - only 1 per champion<br>Elusive - cannot be crafted.]</tftitemrules>,{'Health': 150.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set8/Brawler.TFT_Set8.png,,['Set8_Brawler'],Brawler Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set8/brawler.tft_set8.png
947,TFT8_Item_ADMINEmblemItem,[],"['TFT_Item_NegatronCloak', 'TFT_Item_Spatula']",The holder gains the A.D.M.I.N. Trait.<br><br><tftitemrules>[Unique - only 1 per champion]</tftitemrules>,{'MagicResist': 20.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set8/Admin.TFT_Set8.png,,['Set8_Admin'],A.D.M.I.N. Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set8/admin.tft_set8.png
948,TFT8_Item_HackerEmblemItem,[],[],The holder gains the Hacker Trait.<br><br><tftitemrules>[Unique - only 1 per champion]</tftitemrules>,{'Health': 150.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set8/Hacker.TFT_Set8.png,,['Set8_Hacker'],Hacker Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set8/hacker.tft_set8.png
949,TFT8_Item_InfiniteamEmblemItem,[],"['TFT_Item_Spatula', 'TFT_Item_BFSword']",The holder gains the InfiniTeam Trait.<br><br><tftitemrules>[Unique - only 1 per champion]</tftitemrules>,{'AD': 0.10000000149011612},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set8/InfiniTeam.TFT_Set8_Stage2.png,,['Set8_Pulsefire'],InfiniTeam Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set8/infiniteam.tft_set8_stage2.png
950,TFT8_Item_DeadeyeEmblemItem,[],[],The holder gains the Sureshot Trait.<br><br><tftitemrules>[Unique - only 1 per champion<br>Elusive - cannot be crafted.]</tftitemrules>,{'Health': 150.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set8/Sureshot.TFT_Set8.png,,['Set8_Deadeye'],Sureshot Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set8/sureshot.tft_set8.png
951,TFT8_Item_GenAEEmblemItem,[],[],The holder gains the Gadgeteen Trait.<br><br><tftitemrules>[Unique - only 1 per champion<br>Elusive - cannot be crafted.]</tftitemrules>,{'Health': 150.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set8/Gadgeteens.TFT_Set8.png,,['Set8_GenAE'],Gadgeteen Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set8/gadgeteens.tft_set8.png
952,TFT8_Item_ExoPrimeEmblemItem,[],[],The holder gains the Mecha: PRIME Trait.<br><br><tftitemrules>[Unique - only 1 per champion<br>Elusive - cannot be crafted.]</tftitemrules>,{'Health': 150.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set8/Mecha-Prime.TFT_Set8.png,,['Set8_ExoPrime'],Mecha: PRIME Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set8/mecha-prime.tft_set8.png
953,TFT8_Item_StarGuardianEmblemItem,[],[],The holder gains the Star Guardian Trait.<br><br><tftitemrules>[Unique - only 1 per champion<br>Elusive - cannot be crafted.]</tftitemrules>,{'Health': 150.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set8/StarGuardian.TFT_Set8.png,,['Set8_StarGuardian'],Star Guardian Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set8/starguardian.tft_set8.png
954,TFT8_Item_AnimaSquadEmblemItem,[],"['TFT_Item_Spatula', 'TFT_Item_NeedlesslyLargeRod']",The holder gains the Anima Squad Trait.<br><br><tftitemrules>[Unique - only 1 per champion]</tftitemrules>,{'AP': 0.10000000149011612},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set8/AnimaSquad.TFT_Set8.png,,['Set8_AnimaSquad'],Anima Squad Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set8/animasquad.tft_set8.png
955,TFT8_Item_HeartEmblemItem,[],"['TFT_Item_Spatula', 'TFT_Item_TearOfTheGoddess']",The holder gains the Heart Trait.<br><br><tftitemrules>[Unique - only 1 per champion]</tftitemrules>,{'Mana': 15.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set8/Heart.TFT_Set8.png,,['Set8_Heart'],Heart Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set8/heart.tft_set8.png
956,TFT8_Item_AegisEmblemItem,[],[],The holder gains the Aegis Trait.<br><br><tftitemrules>[Unique - only 1 per champion<br>Elusive - cannot be crafted.]</tftitemrules>,{'Health': 150.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set8/Aegis.TFT_Set8.png,,['Set8_Aegis'],Aegis Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set8/aegis.tft_set8.png
957,TFT8_Item_InterPolarisEmblemItem,[],[],The holder gains the LaserCorps Trait.<br><br><tftitemrules>[Unique - only 1 per champion]</tftitemrules>,{'Health': 150.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set8/LaserCorps.TFT_Set8_Stage2.png,,['Set8_SpaceCorps'],LaserCorps Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set8/lasercorps.tft_set8_stage2.png
958,TFT8_Item_AceEmblemItem,[],[],The holder gains the Ace Trait.<br><br><tftitemrules>[Unique - only 1 per champion<br>Elusive - cannot be crafted.]</tftitemrules>,{'Health': 150.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set8/Ace.TFT_Set8.png,,['Set8_Ace'],Ace Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set8/ace.tft_set8.png
959,TFT8_Item_ReconEmblemItem,[],[],The holder gains the Recon Trait.<br><br><tftitemrules>[Unique - only 1 per champion]</tftitemrules>,{'Health': 150.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set8/Recon.TFT_Set8.png,,['Set8_Recon'],Recon Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set8/recon.tft_set8.png
960,TFT8_Item_ChannelerEmblemItem,[],[],The holder gains the Spellslinger Trait.<br><br><tftitemrules>[Unique - only 1 per champion<br>Elusive - cannot be crafted.]</tftitemrules>,{'Health': 150.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set8/Spellslinger.TFT_Set8.png,,['Set8_Channeler'],Spellslinger Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set8/spellslinger.tft_set8.png
961,TFT8_Item_MascotEmblemItem,[],"['TFT_Item_Spatula', 'TFT_Item_GiantsBelt']",The holder gains the Mascot Trait.<br><br><tftitemrules>[Unique - only 1 per champion]</tftitemrules>,{'Health': 150.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set8/Mascot.TFT_Set8.png,,['Set8_Mascot'],Mascot Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set8/mascot.tft_set8.png
962,TFT8_Item_DefenderEmblemItem,[],[],The holder gains the Defender Trait.<br><br><tftitemrules>[Unique - only 1 per champion<br>Elusive - cannot be crafted.]</tftitemrules>,{'Health': 150.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set8/Defender.TFT_Set8.png,,['Set8_Defender'],Defender Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set8/defender.tft_set8.png
963,TFT8_Item_RenegadeEmblemItem,[],"['TFT_Item_SparringGloves', 'TFT_Item_Spatula']",The holder gains the Renegade Trait.<br><br><tftitemrules>[Unique - only 1 per champion]</tftitemrules>,{'CritChance': 20.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set8/Renegade.TFT_Set8.png,,['Set8_Renegade'],Renegade Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set8/renegade.tft_set8.png
964,TFT8_Item_PranksterEmblemItem,[],[],The holder gains the Prankster Trait.<br><br><tftitemrules>[Unique - only 1 per champion<br>Elusive - cannot be crafted.]</tftitemrules>,{'Health': 150.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set8/Prankster.TFT_Set8.png,,['Set8_Prankster'],Prankster Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set8/prankster.tft_set8.png
965,TFT8_Item_DuelistEmblemItem,[],"['TFT_Item_Spatula', 'TFT_Item_RecurveBow']",The holder gains the Duelist Trait.<br><br><tftitemrules>[Unique - only 1 per champion]</tftitemrules>,{'AS': 10.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set8/Duelist.TFT_Set8.png,,['Set8_Duelist'],Duelist Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set8/duelist.tft_set8.png
966,TFT_Assist_TomeOfTraits,[],[],Tome of Traits and Reforger,{},,ASSETS/Characters/TFT5_EmblemArmoryKey/HUD/TFT5_EmblemArmoryKey_Square.TFT_DoubleUp_Assist_Update.png,,[],Tome of Traits and Reforger,FALSE,assets/characters/tft5_emblemarmorykey/hud/tft5_emblemarmorykey_square.tft_doubleup_assist_update.png
967,TFT_Assist_RandomComponent,[],[],Random Component,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Pairs/AssistRandomComponent.png,,[],Random Component,FALSE,assets/maps/particles/tft/item_icons/pairs/assistrandomcomponent.png
968,TFT_Assist_TacticiansCrown,[],[],Tactician's Crown,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Standard/Tacticians_Crown.png,,[],Tactician's Crown,FALSE,assets/maps/particles/tft/item_icons/standard/tacticians_crown.png
969,TFT_Assist_ThiefsGloves,[],[],Thief's Gloves,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Standard/Thieves_Gloves.png,,[],Thief's Gloves,FALSE,assets/maps/particles/tft/item_icons/standard/thieves_gloves.png
970,TFT_Assist_Tier2_Units,[],[],3 Tier 2 champions,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Pairs/DoubleUp_AssistArmory_Champ_2c.png,,[],3 Tier 2 champions,FALSE,assets/maps/particles/tft/item_icons/pairs/doubleup_assistarmory_champ_2c.png
971,TFT_Assist_Spatula,[],[],Spatula,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Standard/Spatula.png,,[],Spatula,FALSE,assets/maps/particles/tft/item_icons/standard/spatula.png
972,TFT_Assist_Gold_8,[],[],8 gold,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Pairs/AssistGiveGold.png,,[],8 gold,FALSE,assets/maps/particles/tft/item_icons/pairs/assistgivegold.png
973,TFT_Assist_Gold_3,[],[],5 gold,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Pairs/AssistGiveGold.png,,[],5 gold,FALSE,assets/maps/particles/tft/item_icons/pairs/assistgivegold.png
974,TFT_Assist_Gold_2,[],[],5 gold,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Pairs/AssistGiveGold.png,,[],5 gold,FALSE,assets/maps/particles/tft/item_icons/pairs/assistgivegold.png
975,TFT_Assist_Gold_7,[],[],7 Gold,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Pairs/AssistGiveGold.png,,[],7 Gold,FALSE,assets/maps/particles/tft/item_icons/pairs/assistgivegold.png
976,TFT_Assist_Gold_6,[],[],6 gold,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Pairs/AssistGiveGold.png,,[],6 gold,FALSE,assets/maps/particles/tft/item_icons/pairs/assistgivegold.png
977,TFT_Assist_Gold_5,[],[],5 gold,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Pairs/AssistGiveGold.png,,[],5 gold,FALSE,assets/maps/particles/tft/item_icons/pairs/assistgivegold.png
978,TFT_Assist_Gold_4,[],[],4 gold,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Pairs/AssistGiveGold.png,,[],4 gold,FALSE,assets/maps/particles/tft/item_icons/pairs/assistgivegold.png
979,TFT_Assist_Tier5_Units_And_Gold,[],[],Tier 5 Champion and 7 Gold,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Pairs/DoubleUp_AssistArmory_Champ_5c.png,,[],Tier 5 Champion and 7 Gold,FALSE,assets/maps/particles/tft/item_icons/pairs/doubleup_assistarmory_champ_5c.png
980,TFT_Assist_Reforger_And_Gold,[],[],Reforger and 5 Gold,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Consumables/TFT_Item_Consumable_ItemReroller.png,,[],Reforger and 5 Gold,FALSE,assets/maps/particles/tft/item_icons/consumables/tft_item_consumable_itemreroller.png
981,TFT_Assist_Spatula_And_ItemArmoryComponent,[],[],Spatula and Component Anvil,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Pairs/DoubleUp_AssistArmory_AnvilSpatula.png,,[],Spatula and Component Anvil,FALSE,assets/maps/particles/tft/item_icons/pairs/doubleup_assistarmory_anvilspatula.png
982,TFT_Assist_RandomOrnnItem,[],[],Ornn Item,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Pairs/DoubleUp_AssistArmory_RandomItem_Ornn.png,,[],Ornn Item,FALSE,assets/maps/particles/tft/item_icons/pairs/doubleup_assistarmory_randomitem_ornn.png
983,TFT_Assist_Tier3_Units,[],[],2 Tier 3 champions,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Pairs/DoubleUp_AssistArmory_Champ_3c.png,,[],2 Tier 3 champions,FALSE,assets/maps/particles/tft/item_icons/pairs/doubleup_assistarmory_champ_3c.png
984,TFT_Assist_RandomCompletedItems_And_Reforger,[],[],2 Completed Items and Reforger,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Pairs/AssistRandomComponent.png,,[],2 Completed Items and Reforger,FALSE,assets/maps/particles/tft/item_icons/pairs/assistrandomcomponent.png
985,TFT_Assist_TrainingDummy,[],[],2 Training Dummies,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Consumables/TFT_Item_Consumable_Dummy.png,,[],2 Training Dummies,FALSE,assets/maps/particles/tft/item_icons/consumables/tft_item_consumable_dummy.png
986,TFT_Assist_LoadedDice,[],[],Loaded Dice,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Consumables/TFT_Item_Consumable_ShopReroll.png,,[],Loaded Dice,FALSE,assets/maps/particles/tft/item_icons/consumables/tft_item_consumable_shopreroll.png
987,TFT_Assist_Remover_And_Gold,[],[],Remover and 5 Gold,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Consumables/TFT_Item_Consumable_ItemRemover.TFT_Set8_Stage2.png,,[],Remover and 5 Gold,FALSE,assets/maps/particles/tft/item_icons/consumables/tft_item_consumable_itemremover.tft_set8_stage2.png
988,TFT_Assist_ItemArmoryCompleted,[],[],Completed Item Anvil,{},,ASSETS/Characters/TFT_ArmoryKeyCompleted/HUD/TFT_ArmoryKeyCompleted_Square.TFT_DoubleUp_Assist_Update.png,,[],Completed Item Anvil,FALSE,assets/characters/tft_armorykeycompleted/hud/tft_armorykeycompleted_square.tft_doubleup_assist_update.png
989,TFT_Assist_Gold_10,[],[],10 gold,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Pairs/AssistGiveGold.png,,[],10 gold,FALSE,assets/maps/particles/tft/item_icons/pairs/assistgivegold.png
990,TFT_Assist_RandomComponent_3,[],[],3 Components,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Pairs/AssistRandomComponent.png,,[],3 Components,FALSE,assets/maps/particles/tft/item_icons/pairs/assistrandomcomponent.png
991,TFT_Assist_Tier4_Units,[],[],2 Tier 4 champions,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Pairs/DoubleUp_AssistArmory_Champ_4c.png,,[],2 Tier 4 champions,FALSE,assets/maps/particles/tft/item_icons/pairs/doubleup_assistarmory_champ_4c.png
992,TFT_Assist_RandomRadiantItem,[],[],Radiant Item,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Pairs/DoubleUp_AssistArmory_RandomItem_Radiant.png,,[],Radiant Item,FALSE,assets/maps/particles/tft/item_icons/pairs/doubleup_assistarmory_randomitem_radiant.png
993,TFT_Assist_ItemArmoryComponent,[],[],Component Anvil,{},,ASSETS/Characters/TFT_ArmoryKeyComponent/HUD/TFT_ArmoryKeyComponent_Square.TFT_DoubleUp_Assist_Update.png,,[],Component Anvil,FALSE,assets/characters/tft_armorykeycomponent/hud/tft_armorykeycomponent_square.tft_doubleup_assist_update.png
994,TFT_Assist_LesserRuneOfAllegiance,[],[],"Place on a Tier 1, 2, or 3 champion to transfer that champion to your partner. Any items held will pop off.<br><br>Once used, this item regenerates in @RoundsToRegain@ rounds. At 4-1 it upgrades into a Rune of Allegiance.<br><br><tftitemrules>[Cannot be used in combat.] <br>[CONSUMABLE - This item disappears when used.]</tftitemrules>",{'{00b84517}': 5.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Pairs/RuneOfAllegiance_Lesser.png,,[],Lesser Rune of Allegiance,FALSE,assets/maps/particles/tft/item_icons/pairs/runeofallegiance_lesser.png
995,TFT_Assist_Tier4_Units_And_Gold,[],[],Tier 4 Champion and 4 Gold,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Pairs/DoubleUp_AssistArmory_Champ_4c.png,,[],Tier 4 Champion and 4 Gold,FALSE,assets/maps/particles/tft/item_icons/pairs/doubleup_assistarmory_champ_4c.png
996,TFT_Assist_ItemArmoryOrnn,[],[],Ornn Item Anvil,{},,ASSETS/Characters/TFT_ArmoryKeyOrnn/HUD/TFT_ArmoryKeyOrnn_Square.TFT_DoubleUp_Assist_Update.png,,[],Ornn Item Anvil,FALSE,assets/characters/tft_armorykeyornn/hud/tft_armorykeyornn_square.tft_doubleup_assist_update.png
997,TFT_Assist_RuneOfAllegiance,[],[],"Use on any champion to transfer it to your partner. Any items held will pop off.<br><br>Once used, this item regenerates in @RoundsToRegain@ rounds.<br><br><tftitemrules>[Cannot be used in combat.] <br>[Consumable - this item disappears when used.]</tftitemrules>",{'{00b84517}': 7.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Pairs/RuneOfAllegiance.png,,[],Rune of Allegiance,FALSE,assets/maps/particles/tft/item_icons/pairs/runeofallegiance.png
998,TFT_Assist_ChampionDuplicator,[],[],Champion Duplicator,{},,ASSETS/Maps/Particles/TFT/Item_Icons/Consumables/ChampionDuplicator_V.png,,[],Champion Duplicator,FALSE,assets/maps/particles/tft/item_icons/consumables/championduplicator_v.png
999,TFT6_Item_EnforcerEmblemItem,[],[],The holder gains the Enforcer trait.<br><br><tftitemrules>[Unique - only 1 per champion<br>Elusive - cannot be crafted.]</tftitemrules>,{'Health': 150.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set6/Enforcer.png,,['Set6_Enforcer'],Enforcer Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set6/enforcer.png
1000,TFT4_Consumable_KaynBlue,[],[],"Place on Kayn to free him from Rhaast, permanently improving his Reaping Slash spell to deal bonus damage at the start of combat.<br><br><tftitemrules>[KAYN CONSUMABLE - This item disappears when used and DESTROYS Rhaast's Embrace]</tftitemrules><br><br><tftitemrules>[Can only be used during the Planning Phase]</tftitemrules>",{},,ASSETS/Maps/Particles/TFT/TFT4_Consumable_KaynBlue.png,,[],Kayn's Liberation,FALSE,assets/maps/particles/tft/tft4_consumable_kaynblue.png
1001,TFT_Item_Hush,[],[],TFT_item_description_Hush,"{'MagicResist': 25.0, 'Mana': 20.0, 'SilenceDuration': 4.0, '{2275757b}': 20.0, '{4516a18d}': 4.0}",,ASSETS/Maps/Particles/TFT/TFT_Item_Hush.png,,[],tft_item_name_Hush,FALSE,assets/maps/particles/tft/tft_item_hush.png
1002,TFT_Item_Shroud,[],"['TFT_Item_ChainVest', 'TFT_Item_SparringGloves']",Combat start: Shoot a beam that @CostIncrease@% <TFTKeyword>Mana Reaves</TFTKeyword> enemies.<br><br><tftitemrules>[Unique - only 1 per champion]<br><tftbold>Mana Reave</tftbold>: increase maximum Mana until the next cast</tftitemrules>,"{'Armor': 20.0, 'CritChance': 20.0, 'Health': 250.0, '{4516a18d}': 60.0, '{a861afa0}': 35.0}",,ASSETS/Maps/Particles/TFT/Item_Icons/Standard/Shroud_of_Stillness.png,,[],Shroud of Stillness,TRUE,assets/maps/particles/tft/item_icons/standard/shroud_of_stillness.png
1003,TFT_Consumable_ShadowTransformer,[],[],"Turns all items on a champion into shadow items when used.<br><br><tftitemrules>[CONSUMABLE - This item disappears when used.]</tftitemrules><br><tftitemrules>This Item cannot transform Force of Nature, which is above corruption.</tftitemrules>",{},,ASSETS/Maps/Particles/TFT/TFT_Item_Consumable_ShadowTransformer.png,,[],Shadow Transformer,FALSE,assets/maps/particles/tft/tft_item_consumable_shadowtransformer.png
1004,TFT7_Item_CannoneerEmblemItem,[],[],The holder gains the Cannoneer trait.<br><br><tftitemrules>[Unique - only 1 per champion</tftitemrules>,{'Health': 150.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set7/Canonneer.TFT_Set7.png,,['Set7_Cannoneer'],Cannoneer Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set7/canonneer.tft_set7.png
1005,TFT7_Item_AstralEmblemItem,[],[],The holder gains the Astral trait.<br><br><tftitemrules>[Unique - only 1 per champion</tftitemrules>,{'Health': 150.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set7/Astral.TFT_Set7.png,,['Set7_Astral'],Astral Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set7/astral.tft_set7.png
1006,TFT_Item_Redemption,[],"['TFT_Item_TearOfTheGoddess', 'TFT_Item_GiantsBelt']",Heal allies within 1 hex for @MissingHealthHeal@% of their missing Health every @HealTickRate@ seconds. They also take @AoEDamageReduction@% less multi-target damage for @HealTickRate@ seconds (damage reduction does not stack).<br><br><tftitemrules>[Aura item]</tftitemrules>,"{'Health': 150.0, 'Mana': 15.0, 'MaxHeal': 1000.0, '{033de552}': 25.0, '{5cc52ba8}': 1.0, '{7b6cc2f7}': 15.0, '{c9f222c0}': 5.0}",,ASSETS/Maps/Particles/TFT/Item_Icons/Standard/Redemption.png,,[],Redemption,FALSE,assets/maps/particles/tft/item_icons/standard/redemption.png
1007,TFT7_Item_WhispersEmblemItem,[],[],The holder gains the Whispers trait.<br><br><tftitemrules>[Unique - only 1 per champion</tftitemrules>,{'Health': 150.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Traits/Spatula/Set7/Whispers.TFT_Set7.png,,['Set7_Whispers'],Whispers Emblem,TRUE,assets/maps/particles/tft/item_icons/traits/spatula/set7/whispers.tft_set7.png
1008,TFT8_Item_RapidFireCannon_GenAE,[],[],Grant %i:scaleRange% @HexRangeIncrease@ bonus Attack Range and your attacks cannot miss.  <br><br>Self-destructs after @TFTUnitProperty.trait:TFT8_GenAE_Durability@ round of player combat. ,"{'AS': 60.0, '{16394c87}': 3.0, '{9f5117db}': 100.0}",,ASSETS/Maps/Particles/TFT/Item_Icons/TFT8_GenAE_Items/TFT8_GenAE_Item_RapidFireCannon.png,,[],Spring-Loaded Rapid Firecannon,FALSE,assets/maps/particles/tft/item_icons/tft8_genae_items/tft8_genae_item_rapidfirecannon.png
